facies_type,element_ID,element_general_type,system_ID,sys_name,period,era,climate,sys_gs_category,stacked_thickness
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.036
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.011
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.047
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.058
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.011
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.015
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.014
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.054
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.055
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.021
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.023
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.027
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.021
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.007
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.083
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.107
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.049
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.019
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.005
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.009
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.067
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.007
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.059
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.033
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.009
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.032
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.011
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.027
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.008
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.021
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.064
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.039
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.062
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.009
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.015
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.008
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.048
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.086
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.044
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.096
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.072
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,20006,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,2.19
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.787
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.041
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.112
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.285
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.328
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.302
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.154
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.184
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.207
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.23
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.209
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.249
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.164
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.108
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.089
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.059
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.114
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.017
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.086
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.011
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.017
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.043
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.015
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.047
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.011
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.018
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.016
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.021
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.066
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.017
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.009
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.017
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,20002,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,20008,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,3.847
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.094
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.107
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.101
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.137
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.011
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.311
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.037
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.035
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.03
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.011
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.028
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.005
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.005
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.015
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.016
M,20010,levee,100,San Fernando Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.016
M,10159,channel,101,Himalia Ridge Formation Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly system,2.95
M,10159,channel,101,Himalia Ridge Formation Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly system,1.98
M,10159,channel,101,Himalia Ridge Formation Turbidite System,Cretaceous,Mesozoic,greenhouse,gravelly system,9.8
M,10208,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.07
M,10208,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,10208,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.19
M,10210,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.26
M,10210,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,2.2
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.07
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.04
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.05
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.05
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.06
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.06
M,10212,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.07
M,10213,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.07
M,10213,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.07
M,10213,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.04
M,10213,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,10206,channel,103,Ainsa Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.28
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.12
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.14
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.1
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.06
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.05
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.11
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.13
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.21
M,10318,channel,210,Grès d'Annot Formation,Paleogene,Cenozoic,icehouse,sandy system,0.08
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.59
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.19
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,4.31
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.3
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.42
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.48
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.73
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,1.06
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.2
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.27
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.95
M,11612,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.28
M,11615,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,2.03
M,11625,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11625,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11625,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11625,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.28
M,11625,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11625,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.11
M,11625,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.16
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.12
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.26
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.21
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.16
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.25
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.23
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11627,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.12
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.26
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.12
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.16
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.26
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.33
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.13
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11634,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.11
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.07
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.11
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.12
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.06
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.08
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.07
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.1
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.08
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.06
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.11
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.11
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.06
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11636,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.09
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.28
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.16
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.13
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.28
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.16
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.16
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.3
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.16
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.29
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.15
M,11641,levee,108,Brito Formation Turbidite System,Paleogene,Cenozoic,greenhouse,gravelly-sand system,0.14
